time,open,high,low,close,Volume
1776881880,273.12,273.19,273.1,273.16,35853
1776881940,273.16,273.16,273.0001,273.04,19902
1776882000,273.04,273.125,273,273.1,54222
1776882060,273.0972,273.13,273,273.015,29248
1776882120,273.02,273.045,272.9075,272.98,21371
1776882180,272.97,273,272.84,272.84,27870
1776882240,272.85,272.855,272.765,272.79,51616
1776882300,272.795,272.83,272.77,272.8,24598
1776882360,272.82,272.82,272.67,272.74,40142
1776882420,272.735,272.735,272.62,272.64,23137
1776882480,272.6599,272.83,272.655,272.81,37536
1776882540,272.8,272.8394,272.685,272.685,26214
1776882600,272.71,272.745,272.6482,272.745,26651
1776882660,272.75,272.78,272.67,272.685,13612
1776882720,272.685,272.7,272.57,272.57,15303
1776882780,272.59,272.6596,272.56,272.6,26856
1776882840,272.6,272.63,272.57,272.58,16593
1776882900,272.585,272.775,272.58,272.76,31747
1776882960,272.75,272.755,272.63,272.65,18677
1776883020,272.64,272.64,272.55,272.634,15840
1776883080,272.62,272.63,272.55,272.55,12863
1776883140,272.55,272.63,272.53,272.62,34157
1776883200,272.615,272.621,272.53,272.57,14943
1776883260,272.57,272.58,272.4,272.4196,77212
1776883320,272.41,272.46,272.35,272.38,34507
1776883380,272.37,272.4199,272.28,272.3101,44386
1776883440,272.34,272.47184,272.34,272.42,26737
1776883500,272.43,272.48,272.38,272.455,29082
1776883560,272.46,272.52,272.4372,272.51,32561
1776883620,272.5,272.51,272.44,272.475,20780
1776883680,272.46,272.46,272.365,272.4,24745
1776883740,272.405,272.4599,272.3602,272.43,23108
1776883800,272.42,272.44,272.3201,272.41,36461
1776883860,272.415,272.44,272.2801,272.31,31375
1776883920,272.31,272.39,272.3,272.39,11652
1776883980,272.38,272.4,272.3,272.3,16150
1776884040,272.29,272.34,272.29,272.315,17553
1776884100,272.3,272.34,272.2,272.2422,22388
1776884160,272.24,272.245,272.1005,272.17,37549
1776884220,272.18,272.255,272.16,272.24,33787
1776884280,272.24,272.36,272.24,272.34,19445
1776884340,272.34,272.46,272.31,272.42,44105
1776884400,272.43,272.47,272.26,272.405,38026
1776884460,272.42,272.55,272.37,272.52,62015
1776884520,272.51,272.5363,272.45,272.535,18620
1776884580,272.52,272.61,272.52,272.5899,26394
1776884640,272.59,272.6551,272.57,272.615,39088
1776884700,272.63,272.665,272.49,272.51,30189
1776884760,272.52,272.55,272.48,272.485,19555
1776884820,272.49,272.49,272.345,272.345,31631
1776884880,272.35,272.4,272.27,272.32,31967
1776884940,272.33,272.47,272.33,272.47,57712
1776885000,272.475,272.5,272.426697,272.44,15028
1776885060,272.44,272.485,272.42,272.42,16060
1776885120,272.415,272.43,272.34,272.375,20966
1776885180,272.36,272.375,272.27,272.35,38795
1776885240,272.35,272.36,272.27,272.35,25246
1776885300,272.345,272.39,272.29,272.375,39447
1776885360,272.38,272.38,272.28,272.38,27663
1776885420,272.3799,272.44,272.325,272.3308,20703
1776885480,272.34,272.42,272.27,272.375,26132
1776885540,272.36,272.5,272.36,272.48,30879
1776885600,272.48,272.54,272.385,272.49,45879
1776885660,272.48,272.54,272.45,272.53,23528
1776885720,272.53,272.54,272.41,272.47,34906
1776885780,272.5,272.67,272.5,272.62,41869
1776885840,272.6497,272.75,272.64,272.75,23027
1776885900,272.75,272.8,272.64,272.72,90103
1776885960,272.69,272.71,272.64,272.67,25754
1776886020,272.67,272.82,272.66,272.79,38483
1776886080,272.79,272.8028,272.7081,272.745,44118
1776886140,272.745,272.76,272.68,272.71,39861
1776886200,272.73,272.73,272.57,272.66,85726
1776886260,272.68,272.76,272.58,272.72,38126
1776886320,272.72,272.79,272.7,272.77,28709
1776886380,272.775,272.82,272.74,272.78,41809
1776886440,272.79,272.91,272.78,272.89,51020
1776886500,272.89,272.93,272.785,272.8601,63576
1776886560,272.87,272.9,272.85,272.9,44800
1776886620,272.88,272.94,272.88,272.94,48428
1776886680,272.93,273,272.9,272.955,38860
1776886740,272.95,272.9651,272.84,272.86,74315
1776886800,272.89,272.89,272.8,272.83,39948
1776886860,272.8315,272.905,272.82,272.87,32492
1776886920,272.87,273,272.869429,272.97,50133
1776886980,272.9699,272.98,272.83,272.855,53808
1776887040,272.86,272.88,272.83,272.85,37856
1776887100,272.85,272.95,272.83,272.915,45857
1776887160,272.92,272.95,272.87,272.895392,25590
1776887220,272.885,272.96,272.83,272.93,49867
1776887280,272.92,272.9699,272.86,272.9699,49563
1776887340,272.96,272.97,272.7935,272.88,61532
1776887400,272.8901,273.05,272.74,272.99,152641
1776887460,272.99,273.05,272.96,272.9882,92265
1776887520,272.985,273.04,272.67,272.7,94250
1776887580,272.68,272.79,272.55,272.7601,154791
1776887640,272.77,272.9734,272.64,272.715,99598
1776887700,272.7,272.95,272.66,272.8901,181970
1776887760,272.9,272.92,272.8,272.86,142601
1776887820,272.87,273.015,272.795,272.98,223351
1776887880,272.98,273.18,272.97,273.14,376753
1776887940,273.13,273.26,273.11,273.19,720647
1776951000,274.9,275.68,274.24,274.31,939011
1776951060,274.26,275.02,274.15,274.9556,154640
1776951120,274.965,275.04,274.33,274.59,132291
1776951180,274.61,274.95,274.4114,274.83,125173
1776951240,274.8125,275.2,274.71,275.09,134530
1776951300,275.09,275.7,275.05,275.5793,158085
1776951360,275.58,275.77,274.4834,274.51,188307
1776951420,274.49,275.03,274.38,274.9914,99816
1776951480,274.981,275.02,274.44,274.86,60574
1776951540,274.8401,275,274.44,274.46,48003
1776951600,274.443346,274.62,274.3,274.495,82318
1776951660,274.54,274.61,273.76,274.005,153884
1776951720,274,274.1,273.4001,273.4001,82430
1776951780,273.42,273.4601,273.1355,273.18,77568
1776951840,273.1999,273.55,273.19,273.53,60446
1776951900,273.5,273.59,273.13,273.34,65301
1776951960,273.34,273.71,273.34,273.62,50704
1776952020,273.61,273.9097,273.35,273.885,56092
1776952080,273.91,274.045,273.5,273.5,70878
1776952140,273.5,273.68,273.4601,273.57,44610
1776952200,273.5,273.72,273.3,273.66,59228
1776952260,273.64,273.81,273.51,273.62,30842
1776952320,273.63,273.8099,273.44,273.48,41393
1776952380,273.48,273.56,273.38,273.56,30549
1776952440,273.5711,273.83,273.54,273.68,37562
1776952500,273.73,273.85,273.64,273.72,29124
1776952560,273.75,274.02,273.73,273.95,78248
1776952620,273.97,274.03,273.8,273.9314,46410
1776952680,273.92,274.1488,273.8801,274.0599,66132
1776952740,274.03,274.06,273.64,273.71,67004
1776952800,273.695,273.7,273.43,273.47,47738
1776952860,273.48,274.2,273.48,274.2,102686
1776952920,274.2052,274.2728,273.95,274.13,59948
1776952980,274.12,274.17,273.63,273.785,82299
1776953040,273.78,274.06,273.76,273.97,38282
1776953100,274,274.29,273.9,274.17,32261
1776953160,274.205,274.36,274.125,274.36,27202
1776953220,274.29,274.46,274.2183,274.445,47613
1776953280,274.405,274.5244,274.25,274.47,37889
1776953340,274.48,274.6,274.285,274.57,86007
1776953400,274.53,274.53,274.13,274.175,32364
1776953460,274.19,274.33,274,274.2912,29788
1776953520,274.29,274.39,274.1827,274.35,25799
1776953580,274.355,274.37,274.08,274.08,31841
1776953640,274.105,274.19,273.86,273.9,42593
1776953700,273.88,274.08,273.86,274.045,43092
1776953760,274.03,274.27,274.03,274.27,25902
1776953820,274.27,274.5385,274.13,274.4121,55618
1776953880,274.3901,274.48,274.275,274.42,23474
1776953940,274.4,274.42,274.24,274.26,23553
1776954000,274.275,274.41,274.24,274.33,24756
1776954060,274.3,274.315,273.95,274.05,46892
1776954120,274.01,274.12,273.91,274.12,21638
1776954180,274.12,274.28,274.09,274.28,32846
1776954240,274.275,274.3387,274.1965,274.23,22837
1776954300,274.21,274.27,274.11,274.17,12927
1776954360,274.18,274.18,273.8,273.8,57568
1776954420,273.83,273.915,273.83,273.88,24163
1776954480,273.884,273.93,273.64,273.93,39998
1776954540,273.94,274.05,273.8746,273.94,27633
1776954600,273.97,274.0945,273.91,273.9775,38029
1776954660,273.94,274.13,273.94,274.12,20435
1776954720,274.13,274.21,273.99,274,29206
1776954780,274,274.13,273.93,274.11,13664
1776954840,274.115,274.19,274.01,274.04,13276
1776954900,274.055,274.19,273.91,273.91,30336
1776954960,273.915,273.9699,273.87,273.92,16559
1776955020,273.925,273.925,273.75,273.868,35307
1776955080,273.86,273.89,273.64,273.7,59237
1776955140,273.72,273.9099,273.715,273.76,24865
1776955200,273.7899,273.7899,273.55,273.5655,43116
1776955260,273.6,273.6,273.42,273.48,43009
1776955320,273.44,273.55,273.338,273.45,46604
1776955380,273.47,273.59,273.42,273.59,18035
1776955440,273.6,273.71,273.59,273.59,24962
1776955500,273.63,273.77,273.59,273.75,29553
1776955560,273.735,273.8,273.68,273.79,19130
1776955620,273.785,273.97,273.77,273.97,19211
1776955680,273.955,274,273.9,273.95,34418
1776955740,273.95,273.99,273.92,273.92,15682
1776955800,273.91,274.13,273.88,274.13,34494
1776955860,274.13,274.25,274.12,274.215,73044
1776955920,274.21,274.29,274.1504,274.245,25138
1776955980,274.24,274.28,274.11,274.125,20428
1776956040,274.15,274.24,274.1,274.2,11078
1776956100,274.175,274.31,274.175,274.21,22580
1776956160,274.19,274.27,274.11,274.245,30745
1776956220,274.245,274.275,274.18,274.21,37465
1776956280,274.215,274.23,274.05,274.09,45124
1776956340,274.06,274.125,273.93,273.93,25353
1776956400,273.935,274.05,273.935,273.96,12876
1776956460,273.95,274.0404,273.93,273.99,26150
1776956520,273.97,274.13,273.97,274.03,28834
1776956580,274.04,274.0605,273.89,273.915,19903
1776956640,273.9,273.9,273.7,273.745,46401
1776956700,273.73,273.76,273.6527,273.695,54110
1776956760,273.695,273.78,273.58,273.62,30280
1776956820,273.5999,273.675,273.52,273.525,32727
1776956880,273.52,273.57,273.42,273.49,42159
1776956940,273.49,273.64,273.45,273.64,29490
1776957000,273.63,273.71,273.54,273.54,21421
1776957060,273.515,273.5899,273.42,273.46,22310
1776957120,273.48,273.49,273.37,273.385,23053
1776957180,273.385,273.4586,273.2704,273.29,34038
1776957240,273.295,273.488,273.27,273.37,33534
1776957300,273.38,273.44,273.3101,273.415,30043
1776957360,273.415,273.47,273.35,273.46,17197
1776957420,273.46,273.62,273.43,273.45,37140
1776957480,273.46,273.58,273.4,273.543527,19705
1776957540,273.54,273.55,273.442,273.48,17010
1776957600,273.46,273.55,273.45,273.53,25407
1776957660,273.52,273.74,273.51,273.705,34637
1776957720,273.705,273.72,273.57,273.68,19032
1776957780,273.685,273.8,273.68,273.74,28799
1776957840,273.715,273.76,273.67,273.69,16676
1776957900,273.68,273.805,273.66,273.805,34715
1776957960,273.805,273.84,273.66,273.73,60062
1776958020,273.7375,273.79,273.66,273.75,15495
1776958080,273.73,273.73,273.605,273.62,16431
1776958140,273.63,273.75,273.595,273.68,14418
1776958200,273.645,274.085,273.6,274.085,69205
1776958260,274.09,274.38,274.07,274.28456,147256
1776958320,274.29,274.41,274.27,274.33,48425
1776958380,274.33,274.35,274.12,274.13,31299
1776958440,274.13,274.2,274.05,274.06,33499
1776958500,274.07,274.07,273.96,274.03,17266
